ncpr,kappa
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.59
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.7
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.08
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.2
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.29
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.39
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.5
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
-0.08,0.9
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.11
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.19
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.3
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.41
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.5
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
0.0,0.69
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.11
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
-0.08,0.18
